0.2595,0.18877,0.18513,0.17818,0.19985,0.15935,0.19915,0.23977,0.1705,0.21599,0,0.21816,0.19448,0.16207,0.20142,0.17377,0.24341,0.17882,0.1723,0.32231,0.18487,0.18415,0.13768,0.16972,0.19858,0.30935,0.15765,0.35083,0.36724,0.19426,0.17444,0.16689,0.22865,0.22759,0.22817,0.36135,0.27274,0.20671,0.21676,0.9614,0.19794,0.26823,0.33715,0.22978,0.20384,0.41255,0.34397,0.39889,0.1895,0.39349,0.24886,0.2369
0.25285,0.2623,0.29583,0.22803,0.2788,0.22991,0.17339,0.21202,0.21929,0.1811,0.21816,0,0.3021,0.29928,0.29649,0.29057,0.17437,0.28394,0.3302,0.44101,0.18754,0.26963,0.26319,0.20136,0.20832,0.31227,0.26459,0.45901,0.46611,0.22155,0.31398,0.26123,0.3313,0.2975,0.28747,0.33846,0.27155,0.26939,0.33124,0.87324,0.30153,0.36613,0.29696,0.33237,0.29285,0.37669,0.27991,0.38142,0.30839,0.35461,0.2994,0.27678
0.28837,0.22319,0.24244,0.24939,0.21643,0.19077,0.26242,0.28666,0.25682,0.26666,0.19448,0.3021,0,0.21695,0.2556,0.23339,0.31975,0.26464,0.22064,0.32348,0.29699,0.26608,0.21811,0.27132,0.27651,0.33993,0.26259,0.35359,0.36639,0.24995,0.24555,0.22831,0.24553,0.25659,0.29882,0.44974,0.30404,0.25747,0.26217,0.98895,0.23016,0.30764,0.40232,0.23015,0.28162,0.48245,0.42977,0.39918,0.25903,0.45561,0.31673,0.2918
0.27308,0.18571,0.16988,0.16651,0.17341,0.1581,0.24074,0.2494,0.22324,0.25284,0.16207,0.29928,0.21695,0,0.16217,0.14742,0.27401,0.23555,0.15851,0.2855,0.22971,0.19853,0.1443,0.20408,0.23083,0.32505,0.19939,0.33403,0.32457,0.23323,0.14651,0.17715,0.16446,0.23972,0.22588,0.40509,0.25866,0.19893,0.18352,0.95111,0.15701,0.22351,0.37101,0.1824,0.21865,0.45665,0.37594,0.41074,0.14164,0.44043,0.2708,0.25472
0.27359,0.19735,0.17569,0.19952,0.19556,0.19331,0.23746,0.25451,0.21396,0.23458,0.20142,0.29649,0.2556,0.16217,0,0.15909,0.26132,0.22861,0.22805,0.32161,0.22136,0.18863,0.16529,0.19819,0.19646,0.26808,0.17627,0.36796,0.40127,0.24244,0.19211,0.16939,0.17414,0.23893,0.23676,0.37868,0.2559,0.21632,0.16486,0.98077,0.18442,0.26198,0.32707,0.21382,0.21781,0.40341,0.3528,0.36341,0.15615,0.3803,0.26994,0.23278
0.2416,0.18919,0.14685,0.19368,0.19742,0.17473,0.20744,0.25955,0.18971,0.23939,0.17377,0.29057,0.23339,0.14742,0.15909,0,0.24639,0.19601,0.17296,0.29939,0.21126,0.18143,0.13802,0.17455,0.2079,0.22581,0.16299,0.35409,0.37599,0.25239,0.17478,0.15042,0.20112,0.21237,0.22847,0.37686,0.25303,0.19855,0.1837,0.97526,0.19634,0.24547,0.32132,0.20693,0.20378,0.41134,0.34376,0.37129,0.15145,0.3946,0.23117,0.21507
0.22622,0.26491,0.2789,0.22082,0.27948,0.24463,0.1822,0.19641,0.23607,0.20658,0.24341,0.17437,0.31975,0.27401,0.26132,0.24639,0,0.28921,0.31461,0.40858,0.20099,0.27352,0.26268,0.21334,0.22008,0.39778,0.28304,0.42703,0.42087,0.2625,0.30611,0.26276,0.31697,0.278,0.27037,0.31508,0.2638,0.2352,0.29247,0.88326,0.29624,0.33182,0.25781,0.31,0.26639,0.33719,0.25273,0.34767,0.29131,0.34758,0.26134,0.26359
0.26866,0.21331,0.22596,0.24473,0.24264,0.22224,0.19544,0.25718,0.18601,0.21955,0.17882,0.28394,0.26464,0.23555,0.22861,0.19601,0.28921,0,0.24134,0.3384,0.19729,0.20026,0.19729,0.1711,0.20719,0.34447,0.20427,0.37096,0.38318,0.22935,0.22216,0.19365,0.28087,0.19868,0.23055,0.36197,0.28613,0.23717,0.22774,0.95482,0.23715,0.28585,0.30949,0.26485,0.22823,0.39411,0.30737,0.36456,0.21667,0.37429,0.22519,0.21235
0.2822,0.21219,0.17745,0.19729,0.18829,0.16614,0.26484,0.2857,0.21896,0.29672,0.1723,0.3302,0.22064,0.15851,0.22805,0.17296,0.31461,0.24134,0,0.30838,0.24657,0.23547,0.16311,0.23188,0.26547,0.31855,0.19208,0.34951,0.35738,0.27578,0.20945,0.20409,0.22257,0.22828,0.26514,0.3979,0.30383,0.23552,0.19805,0.98976,0.22179,0.28024,0.38546,0.20687,0.22792,0.43692,0.37643,0.4067,0.18429,0.4411,0.28443,0.28506
0.37961,0.34741,0.29974,0.3268,0.29652,0.32111,0.38112,0.39588,0.3428,0.38427,0.32231,0.44101,0.32348,0.2855,0.32161,0.29939,0.40858,0.3384,0.30838,0,0.41091,0.36934,0.34538,0.38887,0.40854,0.37118,0.35279,0.18551,0.17512,0.37958,0.32893,0.33649,0.32256,0.39014,0.36721,0.54193,0.41616,0.36377,0.33694,1.0252,0.32468,0.35829,0.48208,0.30843,0.3606,0.54239,0.50607,0.49834,0.34727,0.53516,0.40479,0.40562
0.23932,0.21748,0.25604,0.20536,0.23805,0.21357,0.15302,0.20498,0.19622,0.19413,0.18487,0.18754,0.29699,0.22971,0.22136,0.21126,0.20099,0.19729,0.24657,0.41091,0,0.21169,0.21624,0.14834,0.1653,0.34099,0.21343,0.40343,0.40781,0.24477,0.26324,0.21031,0.31172,0.26016,0.24987,0.2991,0.24723,0.23791,0.2826,0.92322,0.2739,0.32104,0.28267,0.292,0.28047,0.34154,0.25203,0.33368,0.25563,0.30405,0.24712,0.23525
0.26672,0.18242,0.22746,0.22077,0.23049,0.2203,0.21786,0.24522,0.18709,0.21311,0.18415,0.26963,0.26608,0.19853,0.18863,0.18143,0.27352,0.20026,0.23547,0.36934,0.21169,0,0.1764,0.17323,0.16979,0.34555,0.16718,0.37064,0.35427,0.19556,0.19599,0.15946,0.22925,0.25224,0.21728,0.35957,0.2433,0.2162,0.23241,0.94123,0.20476,0.25648,0.29319,0.2407,0.24514,0.37453,0.30658,0.36548,0.20489,0.35819,0.25975,0.20217
0.23234,0.17492,0.16348,0.16395,0.19225,0.14455,0.20365,0.23676,0.19306,0.22656,0.13768,0.26319,0.21811,0.1443,0.16529,0.13802,0.26268,0.19729,0.16311,0.34538,0.21624,0.1764,0,0.17968,0.18977,0.25977,0.16513,0.38736,0.42205,0.23505,0.20673,0.16497,0.2132,0.21244,0.21521,0.34655,0.2507,0.19061,0.19287,0.95246,0.19165,0.24635,0.32208,0.21811,0.19954,0.38574,0.32414,0.37643,0.16572,0.3755,0.23665,0.21442
0.22912,0.19807,0.22079,0.19319,0.21163,0.20772,0.13262,0.2061,0.16085,0.18706,0.16972,0.20136,0.27132,0.20408,0.19819,0.17455,0.21334,0.1711,0.23188,0.38887,0.14834,0.17323,0.17968,0,0.15569,0.24755,0.18138,0.40907,0.43061,0.23284,0.23189,0.19842,0.27649,0.22628,0.21718,0.31272,0.21524,0.20509,0.25533,0.92724,0.24962,0.29979,0.26149,0.26604,0.23033,0.34499,0.26341,0.33566,0.23572,0.3301,0.22188,0.2225
0.23158,0.21888,0.24697,0.20756,0.22925,0.24272,0.15171,0.21866,0.19017,0.18423,0.19858,0.20832,0.27651,0.23083,0.19646,0.2079,0.22008,0.20719,0.26547,0.40854,0.1653,0.16979,0.18977,0.15569,0,0.26342,0.20673,0.41032,0.42526,0.22312,0.25084,0.2047,0.27309,0.24319,0.21736,0.33951,0.20668,0.20483,0.26061,0.9447,0.2526,0.31719,0.24999,0.29732,0.24128,0.35539,0.27727,0.33355,0.24263,0.33945,0.233,0.20927
0.2815,0.31161,0.26826,0.32632,0.36338,0.30887,0.25412,0.3752,0.3901,0.35127,0.30935,0.31227,0.33993,0.32505,0.26808,0.22581,0.39778,0.34447,0.31855,0.37118,0.34099,0.34555,0.25977,0.24755,0.26342,0,0.38256,0.31411,0.30141,0.39927,0.33844,0.36384,0.39377,0.36538,0.36402,0.49831,0.35844,0.35039,0.37609,1.0084,0.35917,0.40407,0.43358,0.36583,0.38109,0.51057,0.46945,0.44801,0.36676,0.50639,0.37983,0.37789
0.24408,0.19533,0.1889,0.18088,0.18635,0.20579,0.21209,0.2695,0.1586,0.24137,0.15765,0.26459,0.26259,0.19939,0.17627,0.16299,0.28304,0.20427,0.19208,0.35279,0.21343,0.16718,0.16513,0.18138,0.20673,0.38256,0,0.31101,0.36506,0.23911,0.22717,0.20775,0.24079,0.26056,0.24285,0.34949,0.26219,0.22701,0.21552,0.95072,0.23142,0.28635,0.29665,0.25348,0.24749,0.37459,0.28986,0.36296,0.20993,0.35403,0.27686,0.22657
0.40373,0.37943,0.36151,0.36711,0.36136,0.3822,0.41884,0.40563,0.35255,0.3973,0.35083,0.45901,0.35359,0.33403,0.36796,0.35409,0.42703,0.37096,0.34951,0.18551,0.40343,0.37064,0.38736,0.40907,0.41032,0.31411,0.31101,0,0.15131,0.39557,0.34195,0.37395,0.34773,0.37123,0.37452,0.54588,0.42478,0.38597,0.36985,1.0489,0.34692,0.37209,0.47342,0.37662,0.3624,0.54083,0.53151,0.49439,0.36702,0.56005,0.3949,0.40204
0.44079,0.38069,0.38428,0.37087,0.35762,0.3847,0.43411,0.41379,0.4061,0.42453,0.36724,0.46611,0.36639,0.32457,0.40127,0.37599,0.42087,0.38318,0.35738,0.17512,0.40781,0.35427,0.42205,0.43061,0.42526,0.30141,0.36506,0.15131,0,0.45345,0.37274,0.39479,0.39647,0.39133,0.38864,0.52756,0.44405,0.38896,0.3942,0.99977,0.38481,0.38423,0.48685,0.38622,0.38559,0.55437,0.50368,0.52746,0.39185,0.55079,0.42402,0.40739
0.2911,0.19777,0.29919,0.22994,0.27847,0.22139,0.22508,0.21641,0.21695,0.16724,0.19426,0.22155,0.24995,0.23323,0.24244,0.25239,0.2625,0.22935,0.27578,0.37958,0.24477,0.19556,0.23505,0.23284,0.22312,0.39927,0.23911,0.39557,0.45345,0,0.25476,0.2323,0.29004,0.30213,0.25712,0.36895,0.27529,0.25466,0.29954,0.92128,0.24348,0.33974,0.29957,0.29295,0.27326,0.39374,0.32403,0.38256,0.28107,0.35445,0.29999,0.23145
0.28101,0.18859,0.18947,0.20164,0.20288,0.19527,0.22624,0.25088,0.21082,0.2374,0.17444,0.31398,0.24555,0.14651,0.19211,0.17478,0.30611,0.22216,0.20945,0.32893,0.26324,0.19599,0.20673,0.23189,0.25084,0.33844,0.22717,0.34195,0.37274,0.25476,0,0.18469,0.19688,0.23872,0.21196,0.40765,0.27693,0.19024,0.192,0.95488,0.17029,0.23539,0.34751,0.19829,0.21995,0.43468,0.39449,0.40282,0.16949,0.41942,0.24307,0.23736
0.22388,0.16293,0.18069,0.1875,0.2189,0.17526,0.18898,0.21217,0.19687,0.18969,0.16689,0.26123,0.22831,0.17715,0.16939,0.15042,0.26276,0.19365,0.20409,0.33649,0.21031,0.15946,0.16497,0.19842,0.2047,0.36384,0.20775,0.37395,0.39479,0.2323,0.18469,0,0.22054,0.21175,0.18322,0.35943,0.23919,0.18675,0.22217,0.93497,0.16914,0.22499,0.27228,0.22029,0.19341,0.38487,0.32095,0.37186,0.17887,0.39113,0.22093,0.17916
0.27959,0.22442,0.21627,0.20962,0.21387,0.1984,0.29245,0.27767,0.27375,0.26655,0.22865,0.3313,0.24553,0.16446,0.17414,0.20112,0.31697,0.28087,0.22257,0.32256,0.31172,0.22925,0.2132,0.27649,0.27309,0.39377,0.24079,0.34773,0.39647,0.29004,0.19688,0.22054,0,0.28617,0.27194,0.44276,0.27866,0.23003,0.21587,0.94832,0.17482,0.25125,0.37473,0.20056,0.25595,0.44764,0.40636,0.42268,0.19858,0.45972,0.31165,0.2839
0.25448,0.24421,0.20418,0.25124,0.24098,0.23758,0.21166,0.25545,0.26099,0.27286,0.22759,0.2975,0.25659,0.23972,0.23893,0.21237,0.278,0.19868,0.22828,0.39014,0.26016,0.25224,0.21244,0.22628,0.24319,0.36538,0.26056,0.37123,0.39133,0.30213,0.23872,0.21175,0.28617,0,0.22168,0.36756,0.23846,0.21996,0.21757,0.9788,0.26091,0.27328,0.30664,0.24002,0.20874,0.41061,0.33597,0.31772,0.2337,0.38477,0.18729,0.22421
0.27349,0.19513,0.24313,0.22562,0.2651,0.23677,0.18674,0.19938,0.24812,0.22253,0.22817,0.28747,0.29882,0.22588,0.23676,0.22847,0.27037,0.23055,0.26514,0.36721,0.24987,0.21728,0.21521,0.21718,0.21736,0.36402,0.24285,0.37452,0.38864,0.25712,0.21196,0.18322,0.27194,0.22168,0,0.309,0.18375,0.16446,0.24678,0.94123,0.21931,0.23475,0.24644,0.26003,0.18497,0.35261,0.28055,0.32235,0.2309,0.34567,0.16952,0.19111
0.38109,0.38239,0.3883,0.3682,0.39451,0.3842,0.32415,0.32911,0.35173,0.3354,0.36135,0.33846,0.44974,0.40509,0.37868,0.37686,0.31508,0.36197,0.3979,0.54193,0.2991,0.35957,0.34655,0.31272,0.33951,0.49831,0.34949,0.54588,0.52756,0.36895,0.40765,0.35943,0.44276,0.36756,0.309,0,0.337,0.3429,0.39435,0.86619,0.42751,0.41712,0.279,0.41976,0.34678,0.25347,0.21029,0.30918,0.4049,0.22588,0.30872,0.34537
0.26988,0.24358,0.29973,0.27307,0.27641,0.27702,0.21879,0.23264,0.28757,0.25351,0.27274,0.27155,0.30404,0.25866,0.2559,0.25303,0.2638,0.28613,0.30383,0.41616,0.24723,0.2433,0.2507,0.21524,0.20668,0.35844,0.26219,0.42478,0.44405,0.27529,0.27693,0.23919,0.27866,0.23846,0.18375,0.337,0,0.20212,0.28819,0.91046,0.27781,0.31988,0.26737,0.30172,0.26284,0.35974,0.28801,0.29952,0.28905,0.37153,0.24785,0.24172
0.21477,0.2008,0.22138,0.21024,0.23277,0.20676,0.19594,0.20612,0.24069,0.23278,0.20671,0.26939,0.25747,0.19893,0.21632,0.19855,0.2352,0.23717,0.23552,0.36377,0.23791,0.2162,0.19061,0.20509,0.20483,0.35039,0.22701,0.38597,0.38896,0.25466,0.19024,0.18675,0.23003,0.21996,0.16446,0.3429,0.20212,0,0.24985,0.94545,0.20079,0.2476,0.2851,0.2127,0.20238,0.40288,0.33564,0.34802,0.22179,0.42566,0.21722,0.21393
0.26723,0.21409,0.17773,0.2224,0.17966,0.20907,0.26805,0.28069,0.24267,0.27091,0.21676,0.33124,0.26217,0.18352,0.16486,0.1837,0.29247,0.22774,0.19805,0.33694,0.2826,0.23241,0.19287,0.25533,0.26061,0.37609,0.21552,0.36985,0.3942,0.29954,0.192,0.22217,0.21587,0.21757,0.24678,0.39435,0.28819,0.24985,0,0.96468,0.17203,0.22544,0.33058,0.18388,0.21121,0.4046,0.34989,0.35495,0.12628,0.39769,0.23982,0.242
0.95674,0.96939,0.99647,0.91894,0.99179,0.93235,0.94351,0.90795,0.94435,0.90094,0.9614,0.87324,0.98895,0.95111,0.98077,0.97526,0.88326,0.95482,0.98976,1.0252,0.92322,0.94123,0.95246,0.92724,0.9447,1.0084,0.95072,1.0489,0.99977,0.92128,0.95488,0.93497,0.94832,0.9788,0.94123,0.86619,0.91046,0.94545,0.96468,0,0.96881,1.0007,0.85159,0.94883,0.9731,0.82336,0.86718,0.90668,0.97258,0.83018,0.96041,0.94591
0.25984,0.17969,0.21381,0.21396,0.21619,0.18872,0.24837,0.23005,0.24768,0.22994,0.19794,0.30153,0.23016,0.15701,0.18442,0.19634,0.29624,0.23715,0.22179,0.32468,0.2739,0.20476,0.19165,0.24962,0.2526,0.35917,0.23142,0.34692,0.38481,0.24348,0.17029,0.16914,0.17482,0.26091,0.21931,0.42751,0.27781,0.20079,0.17203,0.96881,0,0.21588,0.34739,0.17473,0.2136,0.43245,0.38182,0.37425,0.17839,0.42481,0.26893,0.22394
0.30196,0.22109,0.25645,0.28722,0.27752,0.24919,0.29168,0.29124,0.29884,0.30448,0.26823,0.36613,0.30764,0.22351,0.26198,0.24547,0.33182,0.28585,0.28024,0.35829,0.32104,0.25648,0.24635,0.29979,0.31719,0.40407,0.28635,0.37209,0.38423,0.33974,0.23539,0.22499,0.25125,0.27328,0.23475,0.41712,0.31988,0.2476,0.22544,1.0007,0.21588,0,0.38685,0.21209,0.24018,0.47102,0.45025,0.41172,0.22121,0.48955,0.26733,0.25068
0.32318,0.32804,0.36993,0.33429,0.37029,0.35454,0.25846,0.27191,0.29783,0.25788,0.33715,0.29696,0.40232,0.37101,0.32707,0.32132,0.25781,0.30949,0.38546,0.48208,0.28267,0.29319,0.32208,0.26149,0.24999,0.43358,0.29665,0.47342,0.48685,0.29957,0.34751,0.27228,0.37473,0.30664,0.24644,0.279,0.26737,0.2851,0.33058,0.85159,0.34739,0.38685,0,0.39103,0.31093,0.26766,0.22893,0.34701,0.36554,0.27334,0.27067,0.24161
0.2765,0.22005,0.20908,0.22875,0.22013,0.18783,0.27337,0.27325,0.26642,0.29352,0.22978,0.33237,0.23015,0.1824,0.21382,0.20693,0.31,0.26485,0.20687,0.30843,0.292,0.2407,0.21811,0.26604,0.29732,0.36583,0.25348,0.37662,0.38622,0.29295,0.19829,0.22029,0.20056,0.24002,0.26003,0.41976,0.30172,0.2127,0.18388,0.94883,0.17473,0.21209,0.39103,0,0.21459,0.47514,0.43112,0.38657,0.20429,0.46447,0.26484,0.26376
0.25168,0.21085,0.17739,0.22535,0.25414,0.21516,0.2286,0.2266,0.25213,0.23595,0.20384,0.29285,0.28162,0.21865,0.21781,0.20378,0.26639,0.22823,0.22792,0.3606,0.28047,0.24514,0.19954,0.23033,0.24128,0.38109,0.24749,0.3624,0.38559,0.27326,0.21995,0.19341,0.25595,0.20874,0.18497,0.34678,0.26284,0.20238,0.21121,0.9731,0.2136,0.24018,0.31093,0.21459,0,0.42474,0.35704,0.3586,0.21302,0.40302,0.20611,0.23436
0.3995,0.41332,0.43465,0.39976,0.4143,0.43183,0.34723,0.38326,0.36368,0.3707,0.41255,0.37669,0.48245,0.45665,0.40341,0.41134,0.33719,0.39411,0.43692,0.54239,0.34154,0.37453,0.38574,0.34499,0.35539,0.51057,0.37459,0.54083,0.55437,0.39374,0.43468,0.38487,0.44764,0.41061,0.35261,0.25347,0.35974,0.40288,0.4046,0.82336,0.43245,0.47102,0.26766,0.47514,0.42474,0,0.2189,0.34071,0.45591,0.26285,0.38912,0.37703
0.34096,0.36135,0.37183,0.342,0.35703,0.36873,0.25795,0.29563,0.30342,0.29948,0.34397,0.27991,0.42977,0.37594,0.3528,0.34376,0.25273,0.30737,0.37643,0.50607,0.25203,0.30658,0.32414,0.26341,0.27727,0.46945,0.28986,0.53151,0.50368,0.32403,0.39449,0.32095,0.40636,0.33597,0.28055,0.21029,0.28801,0.33564,0.34989,0.86718,0.38182,0.45025,0.22893,0.43112,0.35704,0.2189,0,0.30985,0.40399,0.24349,0.3243,0.327
0.36549,0.38733,0.3919,0.39288,0.38892,0.41888,0.33737,0.35018,0.37327,0.38793,0.39889,0.38142,0.39918,0.41074,0.36341,0.37129,0.34767,0.36456,0.4067,0.49834,0.33368,0.36548,0.37643,0.33566,0.33355,0.44801,0.36296,0.49439,0.52746,0.38256,0.40282,0.37186,0.42268,0.31772,0.32235,0.30918,0.29952,0.34802,0.35495,0.90668,0.37425,0.41172,0.34701,0.38657,0.3586,0.34071,0.30985,0,0.41347,0.34499,0.35678,0.3826
0.25038,0.20271,0.15611,0.16785,0.19867,0.17457,0.23422,0.25855,0.20488,0.24704,0.1895,0.30839,0.25903,0.14164,0.15615,0.15145,0.29131,0.21667,0.18429,0.34727,0.25563,0.20489,0.16572,0.23572,0.24263,0.36676,0.20993,0.36702,0.39185,0.28107,0.16949,0.17887,0.19858,0.2337,0.2309,0.4049,0.28905,0.22179,0.12628,0.97258,0.17839,0.22121,0.36554,0.20429,0.21302,0.45591,0.40399,0.41347,0,0.40301,0.23377,0.20885
0.42409,0.40759,0.42455,0.39778,0.42867,0.40445,0.33681,0.35723,0.344,0.35127,0.39349,0.35461,0.45561,0.44043,0.3803,0.3946,0.34758,0.37429,0.4411,0.53516,0.30405,0.35819,0.3755,0.3301,0.33945,0.50639,0.35403,0.56005,0.55079,0.35445,0.41942,0.39113,0.45972,0.38477,0.34567,0.22588,0.37153,0.42566,0.39769,0.83018,0.42481,0.48955,0.27334,0.46447,0.40302,0.26285,0.24349,0.34499,0.40301,0,0.33062,0.35237
0.27144,0.23819,0.25435,0.25856,0.28745,0.26759,0.19693,0.2523,0.24069,0.24123,0.24886,0.2994,0.31673,0.2708,0.26994,0.23117,0.26134,0.22519,0.28443,0.40479,0.24712,0.25975,0.23665,0.22188,0.233,0.37983,0.27686,0.3949,0.42402,0.29999,0.24307,0.22093,0.31165,0.18729,0.16952,0.30872,0.24785,0.21722,0.23982,0.96041,0.26893,0.26733,0.27067,0.26484,0.20611,0.38912,0.3243,0.35678,0.23377,0.33062,0,0.2054
0.24672,0.20313,0.25843,0.25386,0.28807,0.24296,0.19785,0.21314,0.23111,0.19023,0.2369,0.27678,0.2918,0.25472,0.23278,0.21507,0.26359,0.21235,0.28506,0.40562,0.23525,0.20217,0.21442,0.2225,0.20927,0.37789,0.22657,0.40204,0.40739,0.23145,0.23736,0.17916,0.2839,0.22421,0.19111,0.34537,0.24172,0.21393,0.242,0.94591,0.22394,0.25068,0.24161,0.26376,0.23436,0.37703,0.327,0.3826,0.20885,0.35237,0.2054,0
