0.22082,0.44127,0.0069266,0.76284,-0.22849,-0.2093,0.18773,-0.14954,-0.06873,-0.59138
0.0033001,-0.40566,-0.030597,0.10225,-0.26304,-0.36614,0.054751,0.52145,0.21076,0.30324
-0.67735,0.26557,0.18154,0.97489,0.19501,0.81176,0.089516,-0.027286,0.36286,0.098918
-0.65847,0.31735,0.039227,-0.17595,0.3299,-0.30692,-0.63765,0.29926,0.18155,-0.15796
-0.37891,0.72559,0.31228,0.62744,-0.43254,-0.13507,0.10476,-0.20642,-0.62231,0.075659
-0.27275,1.301,-0.64393,-0.70571,-0.39111,-0.05323,0.35783,0.31024,-0.35014,-0.23127
-0.14135,-0.69719,0.17077,0.093379,-0.24102,-0.54921,0.59696,-0.29751,0.032602,0.21865
0.7716,0.40625,-0.32701,-0.3678,0.19399,0.24827,-0.0067325,-0.51899,0.25942,-0.19841
0.5838,-0.11151,-0.12407,-0.060487,-0.43318,-0.084441,0.0016871,-0.25473,0.27803,-0.21138
0.7421,0.07269,0.42708,-0.23268,-0.36468,0.27051,-0.072806,0.028666,-0.26765,-0.12237
0.9635,-0.76947,-0.29431,-0.15692,-0.3031,-0.22501,-0.08704,0.40238,0.20876,-0.35811
-0.54357,-0.6739,0.25609,-0.096327,-0.30892,-0.3059,0.17327,0.37655,-0.30802,0.43355
1.0661,-0.1243,0.1139,-0.22434,0.014842,0.19694,0.22093,-0.18798,-0.24972,0.0023992
-0.87033,-0.058387,0.21482,-0.70348,0.3094,-0.49891,-0.26209,-0.43745,-0.31218,-0.10456
-0.61547,-0.57893,0.33836,0.51068,-0.086654,0.044707,0.38412,-0.15181,-0.07247,-0.43441
0.036276,1.6796,-0.031832,0.56658,-0.077503,-0.22496,0.15052,0.37917,0.24425,0.48654
-0.86389,0.60411,0.12403,-0.16666,-0.12247,-0.0087705,-0.21116,-0.59282,0.24783,0.054123
-0.57491,0.16493,0.27688,-0.27176,0.048631,-0.21284,-0.27598,0.094711,0.50734,-0.034212
1.0445,-0.37051,0.063964,-0.04529,0.17367,0.60683,0.10649,0.32438,0.03705,-0.22496
0.98602,-0.38061,-0.12501,-0.41053,-0.38243,0.002599,-0.46824,-0.29931,0.11785,0.46404
-0.27004,-0.14083,0.79073,-0.16719,-0.41289,0.28059,-0.49079,0.39115,-0.21853,-0.015349
-1.2158,0.18438,-0.2782,-0.41668,-0.26409,0.031623,0.037157,-0.29389,0.12411,0.11623
1.1923,0.39376,0.52335,0.028718,0.023222,-0.034343,0.099411,-0.31516,0.057549,0.17531
-1.1944,-0.11577,-0.38336,-0.42114,-0.34639,0.19416,0.29495,-0.15271,0.10743,-0.036788
0.86001,-0.76861,-1.0413,0.17556,0.052697,0.24966,0.24485,-0.12624,0.14685,0.52365
0.033231,-0.42721,0.27,0.52559,0.27839,-0.79148,-0.067116,0.0091968,0.24823,-0.23083
1.0168,0.58816,0.016869,-0.35965,0.25431,0.14942,0.34671,0.12998,-0.32061,-0.059119
0.85364,0.31859,-0.10893,-0.1933,0.19324,0.18315,-0.27421,0.20733,0.020117,0.0076849
0.22393,-0.072599,-0.042617,0.084927,-0.28234,0.3008,-0.35239,-0.038319,-0.06104,-0.24518
-0.12678,-0.63664,0.83786,0.10616,-0.13034,0.35568,0.12132,-0.10167,0.14473,-0.11175
-0.72074,-0.24242,-0.64581,-0.15736,-0.46513,0.13621,-0.061086,0.10208,0.19903,-0.39028
-0.6562,-0.036526,-0.68334,0.24316,0.066158,0.014267,-0.077231,0.17902,-0.06701,-0.30807
-0.45371,-0.7286,-0.54959,0.36039,0.75125,0.063432,-0.38932,-0.095223,-0.78132,0.11061
0.82901,0.51798,-0.11995,0.51261,0.29678,-0.085838,-0.5458,-0.18065,0.0046987,0.047201
-0.66988,0.072969,0.70732,-0.80661,1.0075,0.20675,0.5113,0.19976,0.1926,0.0010745
1.5143,0.13724,-0.27601,-0.0063415,0.49548,-0.61918,0.30011,-0.0078606,0.092582,-0.2758
-1.4996,-0.10175,-0.55583,0.25618,0.44612,0.17769,0.11997,0.064032,0.062642,0.048175
