-0.78395,0.058773,-0.068751,0.89064,0.42779,-0.013494,-0.26602,-0.17111,-0.095816,0.37895
-0.39789,-0.11247,1.614,-0.073455,0.36917,0.40869,-0.13851,0.27428,0.029518,-0.18299
1.7758,-0.10494,0.50783,0.28587,-0.74985,0.030399,-0.51542,-0.048925,0.59212,-0.1345
0.0084409,1.1599,-0.17176,0.26024,-0.3351,-0.73663,0.21434,0.36493,0.26203,0.55347
-0.3544,0.0016814,-1.25,0.12524,-0.19104,0.65477,0.15072,-0.35254,0.35662,-0.30988
-1.535,0.0015541,0.34079,-0.56748,-0.16379,-0.14944,-0.081868,-0.24302,0.08687,0.10861
-0.52223,-0.15469,0.22073,-0.92874,-0.3703,-0.61802,0.28007,-0.2986,0.24613,-0.23134
-0.5995,0.0061068,-0.047078,-0.24122,-0.040416,0.77716,-0.06167,-0.011651,0.2961,0.40567
-0.014693,0.25293,0.45691,0.57278,-0.16788,-0.37525,-0.14756,-0.9863,-0.28909,-0.15904
-1.0403,0.16077,-0.62153,0.052224,0.21154,-0.51509,-0.85123,0.37292,0.11684,-0.56578
0.73438,1.6059,-0.17342,-0.4957,-0.28946,0.37019,-0.13762,0.095012,-0.6815,-0.18038
0.5636,-1.5932,-0.45277,-0.46724,-0.30609,-0.16163,-0.46723,0.012857,-0.44912,0.43231
-0.0092963,-0.93666,-0.012814,0.63121,-0.28395,-0.1133,0.67596,0.42288,-0.26601,-0.38952
1.5233,-0.02009,-0.26644,-0.38429,1.2536,-0.28826,0.1481,-0.17534,0.19596,-0.035159
