0,0.22002,0.21485,0.22112,0.2084,0.20887,0.26893,0.29783,0.23396,0.2197,0.28072,0.24449,0.23832,0.25318,0.24091,0.22214,0.41367,0.26845,0.26001,0.24068,0.25885,0.23587,0.24305,0.23015,0.29589,0.27069,0.22567,0.23831,0.24502,0.23665,0.23183,0.31814,0.38472,0.2877,0.25161,0.25602,0.25766,0.2446,0.2578,0.2211,0.34119,0.30974,0.26751,0.37998
0.22002,0,0.22524,0.24583,0.22177,0.22665,0.26994,0.2938,0.23771,0.2402,0.28467,0.26858,0.25839,0.25922,0.28617,0.25007,0.37656,0.2405,0.29094,0.27765,0.2643,0.23713,0.24159,0.22917,0.26434,0.30402,0.23737,0.21127,0.24035,0.25112,0.23724,0.30992,0.32523,0.27826,0.24493,0.28319,0.27951,0.24317,0.25062,0.24996,0.30921,0.30109,0.24328,0.3459
0.21485,0.22524,0,0.25053,0.25552,0.23997,0.2858,0.25804,0.26513,0.24037,0.33579,0.28221,0.29062,0.2842,0.25839,0.23355,0.44317,0.25703,0.23432,0.26227,0.25007,0.26366,0.23616,0.24135,0.31234,0.28464,0.2622,0.24569,0.22524,0.256,0.25461,0.31842,0.34768,0.31542,0.27212,0.28981,0.27373,0.27523,0.26999,0.26576,0.35811,0.30804,0.25547,0.38841
0.22112,0.24583,0.25053,0,0.19608,0.2394,0.21041,0.26923,0.22484,0.21166,0.28552,0.20659,0.24245,0.22455,0.19978,0.20556,0.42323,0.24027,0.25182,0.23201,0.25351,0.24595,0.18547,0.18012,0.26099,0.27057,0.18438,0.21797,0.20348,0.19217,0.22674,0.32421,0.3751,0.28085,0.21977,0.23903,0.27502,0.24239,0.28235,0.20532,0.3495,0.30833,0.28257,0.37201
0.2084,0.22177,0.25552,0.19608,0,0.19492,0.2161,0.24065,0.15669,0.17833,0.26215,0.20469,0.21431,0.20528,0.197,0.19113,0.39573,0.22974,0.22869,0.19202,0.21739,0.18047,0.17153,0.21391,0.23808,0.22572,0.17058,0.18117,0.21373,0.18701,0.19756,0.2884,0.34136,0.25204,0.22152,0.21177,0.23622,0.20512,0.24662,0.16259,0.32462,0.28349,0.23593,0.34513
0.20887,0.22665,0.23997,0.2394,0.19492,0,0.32988,0.34315,0.28223,0.21211,0.28315,0.28991,0.22653,0.24474,0.31612,0.30189,0.42533,0.27602,0.27157,0.27807,0.2968,0.23214,0.27549,0.31999,0.31849,0.34782,0.288,0.27966,0.3076,0.28276,0.27371,0.31881,0.37944,0.26578,0.30166,0.27842,0.26859,0.28175,0.27663,0.23483,0.33168,0.36027,0.29509,0.40619
0.26893,0.26994,0.2858,0.21041,0.2161,0.32988,0,0.25599,0.19562,0.25447,0.33107,0.18422,0.28997,0.27505,0.20041,0.20925,0.42511,0.24272,0.23937,0.22888,0.28538,0.25163,0.22404,0.20154,0.26289,0.23673,0.2267,0.20312,0.22259,0.21461,0.24509,0.33906,0.38569,0.31442,0.23346,0.26994,0.27833,0.2703,0.31132,0.21946,0.38103,0.27444,0.26473,0.35389
0.29783,0.2938,0.25804,0.26923,0.24065,0.34315,0.25599,0,0.26524,0.30645,0.37449,0.29441,0.34057,0.32036,0.26122,0.2708,0.418,0.27767,0.31021,0.29446,0.28642,0.30618,0.26758,0.24781,0.30759,0.29401,0.2817,0.2552,0.24877,0.25366,0.28535,0.36548,0.37361,0.34497,0.29219,0.33486,0.33844,0.31906,0.318,0.30049,0.40858,0.32942,0.29594,0.40103
0.23396,0.23771,0.26513,0.22484,0.15669,0.28223,0.19562,0.26524,0,0.21109,0.27741,0.22042,0.23246,0.23363,0.21162,0.21889,0.37318,0.20468,0.21365,0.22549,0.21037,0.1873,0.19446,0.23565,0.23165,0.23343,0.21075,0.18821,0.2106,0.18644,0.20643,0.27314,0.32486,0.26998,0.21666,0.21918,0.23158,0.19757,0.2473,0.19967,0.31363,0.2562,0.22871,0.31883
0.2197,0.2402,0.24037,0.21166,0.17833,0.21211,0.25447,0.30645,0.21109,0,0.25937,0.27784,0.18798,0.22928,0.27108,0.25822,0.39885,0.25295,0.24253,0.26056,0.23029,0.20882,0.23311,0.27611,0.27489,0.32618,0.23737,0.25283,0.25887,0.24198,0.22028,0.28415,0.32217,0.21963,0.2694,0.23076,0.2509,0.23666,0.24421,0.19934,0.30609,0.32288,0.26743,0.34698
0.28072,0.28467,0.33579,0.28552,0.26215,0.28315,0.33107,0.37449,0.27741,0.25937,0,0.30093,0.19859,0.18023,0.29891,0.31258,0.28788,0.27889,0.33585,0.27781,0.24243,0.21684,0.25032,0.31665,0.24809,0.32752,0.26392,0.28648,0.28557,0.24533,0.22887,0.27336,0.29161,0.1863,0.26816,0.27486,0.26655,0.23539,0.21306,0.23371,0.21658,0.32302,0.28437,0.30725
0.24449,0.26858,0.28221,0.20659,0.20469,0.28991,0.18422,0.29441,0.22042,0.27784,0.30093,0,0.22861,0.23132,0.17972,0.20803,0.3931,0.2497,0.22876,0.17336,0.24871,0.19616,0.18226,0.18198,0.23242,0.23499,0.21143,0.19386,0.22189,0.1707,0.19803,0.3131,0.36745,0.27953,0.2203,0.21567,0.24703,0.21539,0.27463,0.17591,0.34831,0.26759,0.23868,0.35223
0.23832,0.25839,0.29062,0.24245,0.21431,0.22653,0.28997,0.34057,0.23246,0.18798,0.19859,0.22861,0,0.18491,0.29037,0.27208,0.39496,0.22812,0.27836,0.23908,0.23896,0.18491,0.22955,0.29765,0.26806,0.3289,0.23845,0.26827,0.28957,0.24116,0.20822,0.27226,0.36656,0.20898,0.27951,0.1952,0.22428,0.23594,0.22478,0.20431,0.29218,0.33096,0.28112,0.34185
0.25318,0.25922,0.2842,0.22455,0.20528,0.24474,0.27505,0.32036,0.23363,0.22928,0.18023,0.23132,0.18491,0,0.27679,0.27737,0.37105,0.23183,0.276,0.23133,0.21779,0.19134,0.20705,0.28138,0.23422,0.32003,0.2421,0.26599,0.26826,0.21842,0.22831,0.28148,0.32412,0.18484,0.25475,0.24754,0.24701,0.24514,0.22226,0.19918,0.28403,0.29531,0.26628,0.32281
0.24091,0.28617,0.25839,0.19978,0.197,0.31612,0.20041,0.26122,0.21162,0.27108,0.29891,0.17972,0.29037,0.27679,0,0.21863,0.42765,0.25827,0.25327,0.23921,0.27065,0.25579,0.20353,0.21951,0.28983,0.26085,0.21854,0.21353,0.23613,0.21609,0.23574,0.34443,0.38158,0.30805,0.27199,0.25089,0.30333,0.2566,0.31114,0.2247,0.37308,0.30438,0.2854,0.38359
0.22214,0.25007,0.23355,0.20556,0.19113,0.30189,0.20925,0.2708,0.21889,0.25822,0.31258,0.20803,0.27208,0.27737,0.21863,0,0.42974,0.25325,0.23502,0.24958,0.26028,0.25263,0.21617,0.19882,0.30979,0.24248,0.21545,0.23299,0.20472,0.25337,0.24682,0.3233,0.38686,0.32734,0.27068,0.26282,0.27781,0.26588,0.28844,0.25295,0.38314,0.30975,0.26491,0.40313
0.41367,0.37656,0.44317,0.42323,0.39573,0.42533,0.42511,0.418,0.37318,0.39885,0.28788,0.3931,0.39496,0.37105,0.42765,0.42974,0,0.32921,0.37957,0.35536,0.28419,0.28075,0.32694,0.36211,0.29997,0.3618,0.33229,0.31391,0.32588,0.32308,0.30153,0.32176,0.27335,0.29277,0.33304,0.35113,0.33848,0.3035,0.30001,0.34023,0.26479,0.32856,0.28648,0.34704
0.26845,0.2405,0.25703,0.24027,0.22974,0.27602,0.24272,0.27767,0.20468,0.25295,0.27889,0.2497,0.22812,0.23183,0.25827,0.25325,0.32921,0,0.28327,0.29634,0.23703,0.24591,0.25339,0.27135,0.28869,0.32436,0.26624,0.28063,0.2669,0.25078,0.23908,0.3111,0.35561,0.27145,0.26313,0.27004,0.2495,0.27701,0.26063,0.24472,0.34392,0.32114,0.28476,0.34024
0.26001,0.29094,0.23432,0.25182,0.22869,0.27157,0.23937,0.31021,0.21365,0.24253,0.33585,0.22876,0.27836,0.276,0.25327,0.23502,0.37957,0.28327,0,0.24509,0.25591,0.25039,0.23272,0.27447,0.3099,0.28936,0.27305,0.25968,0.2457,0.25178,0.27561,0.31408,0.39269,0.33281,0.28634,0.25991,0.24162,0.28621,0.29801,0.23068,0.37339,0.28943,0.27869,0.38921
