0,0.21002,0.2058,0.22011,0.15517,0.22098,0.2126,0.21332,0.18687,0.19698,0.22859,0.23738,0.20847,0.2515,0.21065,0.20621,0.22373,0.22237,0.21678,0.24722,0.21835,0.24096,0.20165,0.24999,0.25039,0.20398,0.19732,0.20041,0.17347,0.22291,0.22536,0.20584,0.32245,0.23304,0.20796,0.28172,0.21828,0.27969,0.20949,0.21658,0.22641,0.34365,0.31704,0.268,0.26256,0.35317,0.23749,0.24402,0.25291,0.23513,0.23353,0.25069,0.19879,0.25553,0.24022,0.20498,0.21544,0.23835,0.3543,0.197,0.27689
0.21002,0,0.22752,0.19884,0.21034,0.22157,0.16923,0.22245,0.19038,0.18231,0.20408,0.17002,0.20256,0.21789,0.19773,0.21044,0.21269,0.18528,0.2016,0.20029,0.16176,0.21916,0.21332,0.20778,0.22614,0.16607,0.2003,0.18955,0.18105,0.18894,0.21067,0.20124,0.28951,0.2105,0.22733,0.23951,0.2334,0.2554,0.23697,0.2333,0.24862,0.32962,0.26565,0.22857,0.23773,0.35256,0.23584,0.28172,0.26577,0.24699,0.23372,0.20241,0.20966,0.27363,0.21709,0.22071,0.25036,0.27203,0.36288,0.22503,0.23837
0.2058,0.22752,0,0.20047,0.16777,0.22882,0.20617,0.22753,0.21823,0.2184,0.26687,0.23567,0.24037,0.22292,0.19428,0.19348,0.18639,0.19712,0.23616,0.27348,0.19878,0.21308,0.24236,0.20754,0.26438,0.21444,0.24233,0.22616,0.18805,0.19385,0.22332,0.19889,0.33942,0.2262,0.21921,0.2319,0.28195,0.21138,0.24298,0.24114,0.2302,0.36748,0.24893,0.2109,0.24639,0.36036,0.25351,0.23785,0.24899,0.22308,0.245,0.25414,0.2022,0.24648,0.21326,0.232,0.23459,0.26619,0.37985,0.22343,0.2277
0.22011,0.19884,0.20047,0,0.17211,0.18049,0.20781,0.21329,0.21301,0.21809,0.27099,0.20338,0.25248,0.17329,0.21239,0.19584,0.15204,0.15426,0.26065,0.25447,0.17486,0.16511,0.25199,0.18186,0.27621,0.1946,0.23806,0.20774,0.18571,0.22119,0.19049,0.17608,0.32866,0.21261,0.22159,0.21066,0.26257,0.22758,0.23062,0.22955,0.19801,0.35254,0.21701,0.17655,0.21329,0.37437,0.2577,0.24563,0.23174,0.17778,0.23665,0.19303,0.20512,0.27936,0.23823,0.21955,0.24554,0.25949,0.40618,0.24719,0.26839
0.15517,0.21034,0.16777,0.17211,0,0.20831,0.20935,0.26275,0.23022,0.22845,0.2802,0.23508,0.25054,0.23792,0.2146,0.1996,0.21277,0.21825,0.26695,0.27409,0.20577,0.22641,0.23689,0.22222,0.29032,0.23054,0.24561,0.23851,0.20773,0.2352,0.23487,0.2098,0.34403,0.2529,0.25663,0.27058,0.28131,0.26861,0.23918,0.26247,0.25415,0.38662,0.31165,0.24694,0.28437,0.38433,0.28136,0.27385,0.29421,0.24883,0.25107,0.25279,0.24669,0.30812,0.26629,0.26548,0.27907,0.28156,0.41517,0.25722,0.30944
0.22098,0.22157,0.22882,0.18049,0.20831,0,0.30173,0.26333,0.27226,0.26455,0.30826,0.28498,0.29548,0.2633,0.29996,0.1987,0.24735,0.25799,0.31079,0.31127,0.27327,0.23577,0.27836,0.26316,0.3242,0.31696,0.24611,0.25181,0.25456,0.3109,0.25521,0.26012,0.3451,0.30627,0.2772,0.29229,0.3156,0.29364,0.25964,0.27195,0.27183,0.37595,0.29441,0.28334,0.3016,0.37798,0.32822,0.32226,0.2954,0.28657,0.29345,0.28254,0.24401,0.31176,0.29766,0.25135,0.29496,0.29201,0.41747,0.29867,0.33458
0.2126,0.16923,0.20617,0.20781,0.20935,0.30173,0,0.21856,0.17141,0.16364,0.20003,0.15299,0.17827,0.1896,0.16335,0.23969,0.21364,0.18834,0.19967,0.2031,0.16253,0.20505,0.21227,0.19902,0.23297,0.15414,0.21049,0.22432,0.1606,0.16334,0.21622,0.21093,0.29578,0.21023,0.22914,0.21757,0.2256,0.24796,0.23393,0.2308,0.24804,0.34126,0.28843,0.23229,0.26074,0.36051,0.21354,0.26511,0.27949,0.26965,0.21447,0.24048,0.20187,0.25909,0.23397,0.23022,0.24816,0.29667,0.36293,0.23888,0.24239
0.21332,0.22245,0.22753,0.21329,0.26275,0.26333,0.21856,0,0.14821,0.16047,0.20347,0.24189,0.14919,0.22051,0.24631,0.21374,0.21179,0.21495,0.17689,0.18319,0.21661,0.23975,0.14764,0.24539,0.22649,0.2184,0.14314,0.14339,0.16345,0.22246,0.23101,0.20725,0.2245,0.23461,0.16769,0.25758,0.18177,0.29802,0.18742,0.17784,0.23594,0.26205,0.30263,0.27649,0.25386,0.25793,0.25673,0.28643,0.26724,0.24576,0.23361,0.27368,0.17186,0.19697,0.20969,0.19205,0.17956,0.22694,0.29031,0.16028,0.25021
0.18687,0.19038,0.21823,0.21301,0.23022,0.27226,0.17141,0.14821,0,0.14364,0.17913,0.23924,0.16396,0.24638,0.23046,0.23343,0.22727,0.21825,0.17351,0.17166,0.1883,0.25243,0.15827,0.24934,0.21233,0.20721,0.17677,0.17192,0.15133,0.21129,0.22198,0.23125,0.23171,0.24792,0.18422,0.25973,0.18398,0.30417,0.17057,0.21087,0.25179,0.31058,0.33215,0.28336,0.27961,0.30588,0.23406,0.29162,0.29746,0.28214,0.2746,0.26461,0.18324,0.23967,0.23154,0.20828,0.19269,0.25781,0.31598,0.18406,0.25887
0.19698,0.18231,0.2184,0.21809,0.22845,0.26455,0.16364,0.16047,0.14364,0,0.20013,0.20516,0.16729,0.24207,0.22516,0.23424,0.22385,0.22214,0.17922,0.17428,0.17468,0.24585,0.14934,0.2301,0.23038,0.21109,0.16232,0.17358,0.14447,0.18806,0.22602,0.21258,0.22578,0.24095,0.19455,0.27498,0.2038,0.31427,0.19524,0.22419,0.25075,0.30308,0.33297,0.27042,0.26664,0.29593,0.23925,0.30531,0.29832,0.27179,0.25713,0.25244,0.19011,0.24191,0.23509,0.2045,0.21454,0.26355,0.3122,0.19676,0.26277
