-0.27829,-0.0937,0.21751,0.17955,0.10095,0.047279,0.063618,0.04065,0.00058969,0.040646,0.059803,0.072605,0.066979,0.043887,0.020037,0.013241,0.022207,0.025844,0.018014,-0.0088512,-0.064253,-0.14146,-0.23201,-0.29619,-0.28453,-0.15505,0.025636,0.09161,0.06065,0.040757,0.013112,-0.0087198,-0.030167,-0.020342,-0.010896,0.046279,0.10658,0.1074,0.10736,0.06116,0.058949,-0.40902,-0.43971,-0.035218,0.021756,0.047332,0.013202,0.011791,0.038346,0.027942,-0.035355,-0.096541,-0.011347,0.070369,0.013784,0.038656,0.031634,0.0034982,-0.024921,0.018263,0.045678,0.00050208,-0.041631,-0.034733,-0.0050038,0.044881,-0.0099947,-0.054616,-0.025219,0.001081,0.087433,0.064253,0.14533,0.07686,-0.043319,-0.10515,-0.13696,-0.10835,-0.087183,-0.094323,-0.091375,-0.09579,-0.061276,0.00033512,-0.0041337,-0.060881,-0.082476,-0.027246,0.021428,0.028458,0.028124,0.031365,0.042326,0.037851,0.050568,0.085132,0.091807,-0.017507,-0.060268,-0.0086657,-0.37448,-0.26821,0.11204,0.0057181,-0.13529,-0.098177,-0.12945,-0.1308,-0.083706,0.02828,0.06532,0.069903,0.065848,0.06447,0.079412,0.097022,0.11059,0.12064,0.1268,0.12562,0.09898,0.038828,-0.044432,-0.11056,-0.10348,-0.012056,-0.010239,-0.075487,-0.078619,-0.07204,-0.031387,-0.006055,-0.011492,-0.010824,-0.010414,0.0037572,0.007762,0.0047758,-0.031266,-0.014466,-0.11308,-0.77971,-0.64591,0.0076845,0.036722,0.096993,0.17952,0.19011,0.10057,0.064697,0.039527,-0.10553,-0.056968,-0.027029,-0.10454,0.062439,0.20946,0.21175,0.2214,0.17062,0.082083,-0.038245,-0.15244,-0.20295,-0.21983,-0.21948,-0.21315,-0.14291,-0.07516,-0.030487,0.033345,0.017649,0.061624,0.02348,0.0057861,0.054638,0.053387,0.078615,0.1379,0.1673,0.1822,0.089076,-0.016137,-0.039821,-0.036773,-0.0027774,0.027352,0.034689,0.024942,-0.010538,-0.010375,-0.0089382,-0.053481,0.012686,0.13343,0.16109,0.088723,0.083454,-0.0029422,-0.10088
0.057064,0.30175,0.21379,0.0032729,-0.047677,0.0048692,-0.034682,0.0068069,0.10223,0.065362,0.041422,0.054493,0.061411,0.043811,0.025331,0.0329,0.06556,0.078831,0.074409,0.061728,0.048047,0.033506,-0.0031113,-0.037532,-0.053462,-0.071343,-0.036211,-0.00066588,-0.011489,-0.019355,-0.038281,-0.054705,-0.059124,-0.073411,-0.077057,-0.077723,-0.071702,-0.075475,-0.11411,-0.13773,-0.22611,-0.081049,0.027229,0.027421,0.035847,0.036473,0.028741,0.016025,0.023393,-0.031356,-0.092239,0.0050051,0.10862,0.011105,-0.11396,-0.069789,-0.039805,-0.020986,-0.016213,0.0073523,-0.017257,-0.032533,0.023289,0.025323,0.0042297,-0.020034,-0.013384,0.05558,0.042977,-0.072345,-0.023207,-0.11573,-0.055283,-0.10158,-0.14159,-0.089663,-0.035917,-0.00105,-0.00084956,-0.0082845,-0.026755,-0.02947,0.010904,0.065578,0.069634,-0.00081529,-0.054883,-0.012998,0.04043,0.05145,0.048859,0.056674,0.083682,0.096786,0.074451,0.056193,0.035319,-0.091436,-0.13298,-0.070864,0.17024,0.4198,-0.022962,-0.070261,0.057608,0.091316,0.0019939,-0.029695,0.019664,-0.025801,-0.03812,-0.020416,-0.0088728,-0.0050381,0.014739,0.042381,0.070496,0.085707,0.094015,0.073406,0.0439,0.030977,0.032929,0.03309,0.014154,0.0044637,-0.011355,-0.032747,-0.031812,-0.045058,-0.027506,0.032195,0.060216,0.071924,0.047454,0.016026,-0.039178,-0.087929,-0.092514,-0.13163,0.10366,-0.1521,-0.29427,-0.20727,-0.08652,-0.060163,0.0028864,0.075295,0.0064184,-0.14534,-0.17675,-0.15473,-0.0018224,-0.068489,-0.14527,0.039619,0.053123,0.03442,0.037926,0.020772,0.073087,0.16097,0.18499,0.2021,0.2513,0.3013,0.31915,0.33024,0.18482,0.0077745,0.046037,0.0099069,0.054963,0.017197,-0.024458,-0.0071547,0.0089095,0.00064264,-0.067251,-0.1015,-0.082844,-0.065195,-0.070164,-0.095022,-0.10694,-0.078099,-0.012789,0.021387,-0.0042133,-0.055039,-0.03337,0.025757,0.028401,0.09927,0.15521,0.12761,0.033047,0.012781,-0.06703,-0.15263
0.60017,0.55673,0.25299,0.099883,-0.047245,-0.086579,-0.09731,-0.029276,0.1071,0.074678,0.050974,0.048535,0.039216,0.021066,0.0045099,0.014584,0.02965,0.012937,-0.006571,-0.027294,-0.043656,-0.049172,-0.047086,-0.027103,-0.030413,0.023215,0.14654,0.21276,0.19791,0.15561,0.12902,0.11935,0.10535,0.067103,0.01806,-0.019714,-0.04368,-0.046021,-0.029397,-0.00087637,-0.039486,0.0027909,0.012754,0.007724,0.037958,0.041085,-0.0073125,-0.061812,-0.073079,-0.072091,-0.16363,-0.24999,-0.15204,-0.05219,-0.11171,-0.11158,-0.10213,-0.086828,-0.07514,-0.11008,-0.068805,-0.027092,-0.074227,-0.065925,-0.069355,-0.05664,-0.1016,-0.12595,-0.044506,-0.017498,0.062432,-0.0018001,-0.012967,0.037695,0.069509,0.11511,0.1303,0.14175,0.086863,0.040705,0.073372,0.11701,0.083896,0.0011716,-0.047116,-0.020877,0.012945,0.042593,0.058594,0.038731,0.031488,0.051446,0.077177,0.042432,0.050782,0.094159,-0.0007326,-0.0017859,0.20097,0.30944,-0.12936,0.016081,-0.27031,-0.35971,-0.32112,-0.1884,-0.0087796,-0.019382,0.062854,0.0082058,-0.012321,-0.012033,-0.013989,-0.010517,0.011441,-0.013347,-0.052434,-0.05418,-0.055201,-0.053658,-0.056626,-0.063937,-0.066628,-0.061743,-0.06998,0.0078866,0.067717,0.045123,0.041445,0.053731,0.094018,0.14082,0.15975,0.17725,0.19957,0.21481,0.16336,0.095846,0.079639,-0.0030833,0.027327,-0.062653,-0.14724,-0.092978,0.016259,0.046587,-0.0033604,-0.046628,-0.0059531,-0.011382,-0.1938,-0.35846,-0.066391,0.15467,0.081561,0.11436,0.19105,0.17077,0.055715,-0.041174,-0.047802,0.059982,0.16514,0.19542,0.17508,0.094051,-0.025905,-0.057797,0.026322,0.0094735,0.047444,-0.010034,-0.01616,-0.051457,-0.096246,-0.073529,-0.045718,0.024146,-0.024608,-0.10099,-0.097204,-0.09598,-0.068443,-0.015561,0.014638,-0.027489,-0.13352,-0.12416,-0.0037382,0.019263,0.083815,0.11635,0.064956,0.19109,0.24882,0.17418,0.20178,0.13784,0.11797,0.18107
-0.55535,-0.30846,-0.30642,-0.23611,-0.22128,-0.21107,-0.1707,-0.17673,-0.21895,-0.16129,-0.10868,-0.17302,-0.20726,-0.22432,-0.23852,-0.19231,-0.13302,-0.1349,-0.11552,-0.091804,-0.017718,0.053393,0.084474,0.11831,0.12082,0.10159,0.042502,0.0078541,-0.0086078,-0.039247,-0.066954,-0.090791,-0.093094,-0.095345,-0.11244,-0.068696,-0.030253,-0.024297,-0.00082458,-0.071909,0.0088439,-0.06547,-0.087158,0.06367,0.15085,0.18288,0.16521,0.16552,0.15776,0.11417,0.29063,0.40486,-0.0091021,-0.15591,0.17438,0.13138,0.119,0.13377,0.14178,0.12491,0.1721,0.1399,0.039846,0.064535,0.071892,0.067862,0.068754,-0.012973,-0.12702,-0.058925,-0.093211,-0.056376,-0.018692,0.00024976,-0.0020148,-0.050034,-0.053144,-0.011394,0.053461,0.089939,0.095626,0.025506,-0.066843,-0.094477,-0.077615,-0.040176,-0.033554,-0.086318,-0.12044,-0.098382,-0.071179,-0.069538,-0.086147,-0.16296,-0.19616,-0.18066,-0.25548,-0.25203,-0.21863,-0.23584,-0.42667,0.016546,0.78781,0.54073,0.25092,0.14777,0.12023,0.15903,0.11397,-0.0044581,-0.13268,-0.20253,-0.21782,-0.19941,-0.16335,-0.17366,-0.19804,-0.18136,-0.14208,-0.099145,-0.073238,-0.070116,-0.021691,0.016995,-0.0031956,-0.027189,-0.046432,-0.031754,-0.010156,-0.00098537,-0.051074,-0.094023,-0.066342,-0.056565,-0.0431,-0.058742,-0.076683,-0.10093,-0.15984,-0.075027,-0.29952,-0.36745,-0.25129,-0.066009,0.038606,0.085082,0.11516,0.093401,-0.024379,-0.08332,0.12259,0.26323,-0.36724,-0.35222,0.37915,0.33856,0.23665,0.13002,-0.0044671,-0.067134,-0.10009,-0.09685,-0.044728,-0.0064747,0.063102,0.15229,0.21243,0.10796,-0.040325,0.010094,-0.038948,-0.026029,-0.0098261,0.017089,0.028537,0.019325,0.053384,0.090006,0.11078,0.12605,0.13774,0.15839,0.20759,0.25657,0.26364,0.23527,0.18591,0.1309,0.077928,0.0036597,-0.11206,-0.20961,-0.21234,-0.065553,-0.021378,-0.088989,-0.13142,-0.24445,-0.48243,-0.6027
0.54712,0.37452,-0.01443,0.031263,0.10457,0.10727,-0.038369,-0.14973,-0.215,-0.1732,-0.10842,-0.14048,-0.13669,-0.11859,-0.066415,-0.022956,-0.021947,-0.013429,-0.0086856,0.014748,0.035681,0.064763,0.12395,0.21673,0.29798,0.27986,0.22995,0.17055,0.1314,0.11213,0.071779,0.043881,0.045152,0.04074,0.05579,0.10406,0.14413,0.15583,0.14609,0.11464,0.043823,0.086229,0.066897,-0.11061,-0.18062,-0.1486,-0.15223,-0.16982,-0.18439,-0.14907,-0.1541,-0.20427,-0.14315,-0.039064,-0.080616,-0.089587,-0.083887,-0.065698,-0.057128,-0.0255,-0.045662,-0.076958,-0.037796,-0.072514,-0.10849,-0.094241,-0.073907,-0.018821,-0.011632,0.0017651,0.026964,-0.016355,0.032318,0.080731,0.098665,0.099461,0.10829,0.13644,0.1432,0.10901,0.11366,0.16148,0.16742,0.16667,0.17217,0.10124,0.012333,-0.0048026,0.0083439,0.010638,-0.0063549,-0.020884,-0.005678,0.035909,-0.0064638,-0.058837,-0.0072102,0.080815,0.27521,0.40133,0.23657,0.42743,0.028444,-0.082991,-0.12042,-0.13197,-0.020882,0.10352,0.0336,-0.13669,-0.23786,-0.22898,-0.17682,-0.11285,-0.096252,-0.11028,-0.096108,-0.076094,-0.057695,-0.065045,-0.084428,-0.036279,0.013334,0.021762,0.0059568,-0.030423,0.13492,0.28382,0.28064,0.28618,0.21704,0.15291,0.17844,0.18555,0.18564,0.14994,0.11041,0.099891,0.10592,0.05935,0.16887,0.51929,0.60465,0.42207,0.11331,-0.13173,-0.27078,-0.24932,-0.088486,0.030077,-0.10442,-0.30833,-0.069194,0.16879,0.14333,0.16511,0.15812,0.085158,0.061157,0.098643,0.14758,0.13087,0.051019,-0.058276,-0.18466,-0.29119,-0.33513,-0.26345,-0.1922,-0.12911,-0.19265,-0.26994,-0.21041,-0.13879,-0.20446,-0.28467,-0.25551,-0.18878,-0.12823,-0.13053,-0.15118,-0.15246,-0.13814,-0.13297,-0.15623,-0.14885,-0.078117,0.026367,0.084321,0.069623,0.045846,0.007672,-0.030875,-0.084837,-0.021334,0.031764,0.0108,0.033482,0.13925,0.19591
0.33879,0.33871,0.3195,0.30598,0.16829,0.057051,0.059953,0.031658,-0.052642,-0.049052,-0.019812,-0.040945,-0.042289,-0.02461,0.012055,0.026883,0.0095403,-0.0020452,0.00043561,0.011413,0.046758,0.083628,0.089001,0.098683,0.13293,0.15911,0.14141,0.096239,0.041249,-0.0078088,-0.03852,-0.047337,-0.033534,-0.0033547,0.025993,0.044443,0.043186,-0.0033722,-0.029815,-0.038677,-0.048257,0.0042281,-0.016611,-0.084228,-0.11826,-0.13861,-0.13767,-0.14704,-0.15463,-0.075182,-0.088595,-0.2082,-0.22146,-0.20516,-0.18125,-0.070473,-0.031502,-0.015482,-0.0052692,0.023895,0.035751,0.043556,-0.031166,-0.15467,-0.15874,-0.13158,-0.079854,-0.10825,-0.11414,-0.043387,-0.082063,-0.056773,-0.041222,-0.021478,0.036998,0.055068,0.055747,0.091136,0.14487,0.171,0.19375,0.23183,0.23044,0.1607,0.093074,0.11375,0.11317,0.031391,-0.029021,-0.040238,-0.028164,-0.0092345,0.012566,0.019436,0.014101,0.043875,0.10016,0.16762,0.20054,0.18157,0.36627,0.34861,-0.39172,-0.38064,-0.16731,-0.094631,-0.10417,-0.081993,-0.076787,-0.055321,-0.056449,-0.07114,-0.059196,-0.018901,-0.0012612,-0.015391,-0.017981,-0.016198,-0.0021692,0.020495,0.048539,0.062577,0.056154,0.087268,0.11052,0.086428,0.064507,0.053761,0.054646,0.065582,0.10642,0.16439,0.18908,0.12753,0.05691,0.050073,0.051955,0.084306,0.065793,0.027263,0.053134,0.24901,0.33036,0.21891,0.080634,-0.014338,-0.077578,-0.068688,0.032181,0.082546,-0.064605,-0.30178,-0.15515,-0.036211,-0.095591,0.0061697,0.11421,0.14198,0.12416,0.07458,0.0037754,-0.096036,-0.15043,-0.18773,-0.28613,-0.36392,-0.34872,-0.25007,-0.10715,-0.021895,-0.026173,0.002457,-0.083406,-0.13404,-0.077442,-0.048495,-0.15617,-0.21207,-0.1574,-0.1373,-0.11902,-0.10812,-0.11404,-0.10603,-0.09498,-0.0031253,0.10074,0.055606,0.028794,0.052167,0.067523,0.055617,0.039676,0.047362,0.097576,0.12316,0.091761,0.079854,0.28344,0.4315
0.15041,0.31525,0.24394,0.090728,-0.032651,-0.062057,-0.049899,-0.061863,0.013322,0.047509,0.043801,0.054039,0.058583,0.083936,0.10953,0.1025,0.10548,0.10052,0.090882,0.071602,0.045805,-0.012531,-0.059083,-0.066864,-0.026161,0.016414,0.0025977,0.047806,0.089829,0.079279,0.035712,-0.012224,-0.018714,-0.0031234,0.024643,0.047472,0.048346,0.065022,0.043605,0.046296,0.026947,0.060876,0.038052,-0.13342,-0.052285,0.094109,0.092555,0.055051,0.0085483,-0.029018,-0.12911,-0.14014,0.020572,0.13562,-0.0083405,-0.047598,-0.05579,-0.10348,-0.093705,-0.10576,-0.061752,-0.035038,-0.072371,-0.052766,-0.06224,-0.064121,-0.035695,0.0085148,0.090185,0.10199,0.10647,0.090938,0.10242,0.10805,0.062798,0.057269,0.046662,0.053534,0.057175,0.052601,0.053721,-0.014159,-0.077179,-0.054684,-6.3477e-05,0.0090755,-0.013155,0.012347,0.043184,0.041447,0.038346,0.053655,0.079668,0.065877,-0.036729,-0.062148,-0.011774,-0.031371,0.021093,0.10643,0.17889,0.35155,-0.26347,-0.4502,-0.34124,-0.10797,-0.13103,-0.15592,-0.03173,0.0052613,0.0052109,0.01426,0.024493,0.010555,0.0083144,0.025643,0.011066,-0.0089626,-0.0040681,-0.0014895,-0.010255,-0.0254,-0.036249,-0.047279,-0.035683,-0.026384,-0.032458,-0.038405,-0.049199,-0.046073,-0.022488,0.022259,0.049391,0.050845,0.047882,0.0029043,-0.037567,-0.061834,-0.049981,-0.047813,0.087596,0.40891,0.50727,0.36702,0.19409,-0.043192,-0.27484,-0.11861,0.16097,0.11021,-0.081698,-0.15075,0.091539,0.218,-0.017388,-0.1388,0.05019,0.20579,0.10009,-0.12132,-0.24788,-0.15024,-0.015868,-0.029593,-0.071663,-0.1484,-0.18851,-0.16777,-0.10121,-0.079318,-0.06178,-0.05802,-0.030646,-0.023646,-0.023421,0.0072458,-0.0012924,0.031728,0.095213,0.121,0.13383,0.06449,0.0060587,0.0030893,-0.034632,-0.05889,-0.042675,-0.011884,0.0018234,-0.016075,0.02494,0.069268,0.041561,0.063649,0.093799,0.11273,0.21097,0.29972,0.1981,0.10224
-0.44327,-0.30972,-0.31676,-0.2422,-0.15643,-0.073843,-0.018158,-0.0049451,-0.01561,0.024703,0.012806,-0.015488,-0.050287,-0.080021,-0.092483,-0.092286,-0.084778,-0.078855,-0.082327,-0.096735,-0.11253,-0.11849,-0.11914,-0.091649,-0.08758,-0.14731,-0.16507,-0.15441,-0.04665,0.072166,0.11292,0.15926,0.18471,0.18586,0.15693,0.10328,0.043221,0.0056411,0.015495,0.0092732,-0.11144,-0.37487,0.010525,0.2275,0.077018,0.075053,0.054248,0.1035,0.11627,0.1597,0.16847,0.074646,-0.14263,-0.12977,0.083075,0.039073,-0.0040832,-0.045396,-0.038591,-0.0042589,0.05576,0.089468,0.093917,0.095677,0.093508,0.10744,0.13879,0.1004,0.090389,0.088757,-0.0020606,0.12203,0.086584,0.081371,0.16232,0.18396,0.18681,0.046963,-0.15415,-0.25145,-0.25916,-0.18108,-0.16141,-0.20712,-0.23245,-0.23254,-0.22803,-0.12366,0.0090557,0.028077,0.02958,0.033437,0.046726,0.004371,-0.10597,-0.17955,-0.16341,-0.080689,-0.044038,-0.045649,-0.60251,-0.22924,0.62856,0.38484,0.09906,0.046685,0.0086939,0.0036432,0.0011377,0.048743,0.044649,0.015842,-0.0094724,-0.015286,-0.00097191,0.014938,0.033218,0.049589,0.060859,0.048659,0.027234,0.019749,0.015308,-0.025159,-0.080122,-0.098945,-0.08979,-0.073434,-0.039795,-0.022693,0.0011273,0.01264,-0.004681,-0.0093055,0.0043723,0.031583,0.064616,0.075149,0.031178,-0.11713,-0.18752,-0.66263,-0.70388,-0.32346,-0.10356,-0.0036784,0.092992,-0.091374,-0.25264,-0.066184,0.3327,0.55857,-0.21117,-0.48876,-0.18516,0.0082938,-0.0045077,0.10573,0.12291,0.058264,0.1118,0.19381,0.17745,0.14088,0.10198,0.06857,0.092661,0.11221,0.15263,0.16044,0.094762,0.16612,0.043873,-0.017149,0.021487,0.037441,0.064,0.10004,0.17723,0.25606,0.27833,0.25987,0.1551,0.10537,0.16378,0.18963,0.14882,0.078776,0.029027,-0.033472,-0.016421,0.031547,0.0092233,0.014082,-0.010872,-0.082285,-0.12837,-0.20413,-0.40644,-0.52366
-0.091759,-0.17619,-0.080899,-0.010363,0.072083,0.13367,0.12874,0.12872,0.10976,0.14264,0.15357,0.11587,0.056715,0.010518,-0.026064,-0.048791,-0.023006,0.0017394,-0.010702,-0.038711,-0.072832,-0.10064,-0.09831,-0.082095,-0.018925,0.022394,-0.0021449,0.031658,0.070277,0.17769,0.28297,0.3269,0.32286,0.24991,0.043042,-0.25355,-0.43319,-0.48213,-0.3355,-0.13507,-0.22361,-0.16413,-0.18125,-0.12907,0.0016985,0.038522,0.017994,0.017563,0.018946,0.047099,0.04203,0.0076612,0.066979,0.096105,0.030169,0.026939,0.032421,0.021697,-0.0054669,0.025737,0.053039,0.039354,0.055077,0.073877,0.076079,0.088161,0.12213,0.042757,-0.047576,0.023887,-0.037844,-0.030793,-0.16457,-0.27,-0.2418,-0.19654,-0.12927,-0.020707,0.060528,0.043155,-0.01924,-0.0044926,0.044229,0.041168,-0.0020457,-0.016669,0.065098,0.10621,0.057987,0.0050617,-0.023913,-0.0076717,0.018709,0.038505,0.067641,0.023543,-0.010725,0.047936,0.023336,-0.017879,-0.014828,0.01273,0.0067008,-0.24656,-0.32666,-0.16945,-0.11186,0.052655,0.13159,0.18532,0.1721,0.11523,0.03462,-0.015957,-0.010453,-0.0026877,-0.0038675,-0.0070059,-0.0024378,-0.033645,-0.079575,-0.10498,-0.10946,-0.103,-0.074165,-0.058257,-0.063308,-0.069144,-0.084258,-0.12494,-0.14999,-0.13077,-0.11387,-0.076963,0.064601,0.18886,0.20546,0.19187,0.0074498,-0.33011,-0.084008,0.24004,0.35586,0.15334,-0.030693,0.027034,0.099122,0.072625,0.018207,0.10111,0.20258,0.15253,0.10137,0.023714,-0.092839,-0.07506,-0.06047,-0.081612,0.0046469,0.14303,0.14432,0.049768,0.051028,0.10258,0.13001,0.11712,0.095319,0.049697,0.034456,0.094836,0.033663,0.041229,-0.043536,-0.066621,-0.005009,0.009498,0.017453,-0.065853,-0.13276,-0.10515,-0.077482,-0.056014,-0.051477,-0.046464,-0.026054,-0.0379,-0.0056295,0.029975,-0.025914,0.019742,0.078753,0.085644,0.070751,0.085198,0.048046,0.068781,0.10961,0.060682,0.057537,0.082841
0.42686,0.33794,0.18401,0.10813,0.13045,0.10741,0.057773,0.0626,0.084931,0.073105,0.044038,0.0094202,-0.024025,-0.047786,-0.062062,-0.067342,-0.066591,-0.050977,-0.034981,-0.040264,-0.070915,-0.12104,-0.1543,-0.16225,-0.043497,0.15226,0.23954,0.2388,0.21201,0.17478,0.12157,0.083386,0.074348,0.047024,0.01489,-0.012698,-0.011991,-0.0098904,0.023815,0.0052981,0.0047842,0.070816,0.0001317,-0.12084,-0.15862,-0.15507,-0.14778,-0.16049,-0.036725,0.078465,0.025295,-0.025871,0.041632,0.091277,-0.048502,-0.11851,-0.11989,-0.089334,-0.073181,-0.043119,0.014194,0.02206,0.0026259,0.012238,0.022319,-0.028239,-0.076504,-0.060034,0.00041877,0.084735,0.03624,0.021994,-0.43931,-0.57094,-0.19552,0.1795,0.089507,-0.27748,-0.37251,-0.096594,0.13085,0.20875,0.26833,0.26097,0.20961,0.16791,0.13105,0.048277,0.0043056,0.032793,0.058569,0.09685,0.13545,0.094664,0.095666,0.16033,0.10883,0.092121,0.11309,0.093114,0.033384,0.029721,-0.34113,-0.33201,-0.17639,-0.16921,-0.093685,0.062107,0.10248,0.079827,0.04126,-0.0003891,-0.027357,-0.027784,-0.0029403,0.020296,0.032921,0.0066514,-0.019386,-0.0063265,0.012498,0.0019929,-0.03221,-0.049299,0.022849,0.084932,0.0676,0.045849,0.037473,0.045212,0.042609,0.054716,0.082543,0.074024,0.067507,0.079579,0.075055,0.07589,-0.0060622,-0.026483,0.063376,0.2428,0.28177,0.10082,-0.074231,-0.17603,-0.21428,-0.15886,-0.075424,0.036348,0.04714,-0.033921,0.20549,0.33213,0.10697,-0.081567,-0.19834,-0.22834,-0.14722,-0.048382,0.005682,0.018156,-0.0010635,-0.026978,-0.049275,-0.040699,0.015683,0.058762,0.15538,0.23096,0.15906,0.14646,0.024487,-0.073576,-0.19928,-0.27261,-0.24497,-0.077347,0.017513,-0.095448,-0.14975,-0.14189,-0.16263,-0.17673,-0.049242,0.099273,0.060816,0.009441,0.063558,0.14992,0.14074,0.14493,0.1012,0.23178,0.29116,0.22271,0.27633,0.19814,0.094052,0.11993
